DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
4,4,128800,572,553,387,0,794,473,410,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,6,619,1,2017,2,6,2,F
4,4,173600,700,677,509,0,948,570,508,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,6,614,1,2017,2,6,2,F
4,4,128800,572,561,165,0,896,581,510,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,2,F
4,4,128800,572,543,1591,0,680,470,391,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,2,F
4,4,138400,572,542,0,0,1553,936,853,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,612,1,2017,2,6,4,F
4,4,173600,700,649,0,0,794,501,436,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
4,4,128800,572,516,8,0,391,339,237,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,1,F
4,4,128800,572,551,82,0,639,426,360,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,2,F
4,4,87212,304,276,0,0,977,593,493,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,6,673,1,2017,2,6,2,F
4,4,76368,280,256,0,0,794,514,422,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14683,1468303,33214,SAT,"San Antonio, TX",TX,48,Texas,74,6,677,1,2017,2,6,2,F
4,4,76368,280,242,0,0,563,446,339,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,677,1,2017,2,6,2,F
4,4,87212,304,208,0,0,391,347,232,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,1,F
4,4,145200,720,693,0,0,896,557,460,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,6,694,1,2017,2,6,2,F
4,4,120000,600,561,0,0,846,558,466,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,6,698,1,2017,2,6,2,F
4,4,145200,720,577,0,0,896,611,527,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
4,4,120000,600,567,0,0,846,557,434,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
4,4,170239,648,505,0,1286,680,425,353,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,6,614,1,2017,2,6,2,F
4,4,44472,200,185,0,0,420,344,236,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,6,675,1,2017,2,6,1,F
4,4,44472,200,158,0,0,420,322,264,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,675,1,2017,2,6,1,F
4,3,50400,193,146,0,0,1081,473,401,MQ,20398,Envoy Air,6820,D,MQ,Envoy Air,3,3,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,6,631,1,2017,2,6,3,F
4,4,67200,258,211,0,0,1081,680,593,MQ,20398,Envoy Air,6820,D,MQ,Envoy Air,3,3,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,6,631,1,2017,2,6,3,F
4,4,432100,0,0,153735,0,850,581,472,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10800,1080003,32575,BUR,"Burbank, CA",CA,6,California,91,6,691,2,2017,2,6,2,G
4,4,424400,0,0,243523,0,1024,596,499,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14730,1473003,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,6,691,2,2017,2,6,3,G
4,4,470180,0,0,173084,0,391,320,240,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,6,626,2,2017,2,6,1,G
4,4,470180,0,0,171992,0,391,283,212,5X,19917,United Parcel Service,6910,D,5X,United Parcel Service,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,626,2,2017,2,6,1,G
5,5,88050,350,281,0,0,692,580,440,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,6,631,1,2017,2,6,2,F
5,5,88050,350,308,0,0,977,751,609,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,6,631,1,2017,2,6,2,F
5,5,88050,350,328,0,0,977,741,657,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,2,F
5,5,64000,250,163,0,0,455,486,335,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,10620,1062002,30620,BIL,"Billings, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,1,F
5,5,76000,380,359,0,0,1199,928,791,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,6,673,1,2017,2,6,3,F
5,5,64000,250,180,0,0,455,438,350,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10620,1062002,30620,BIL,"Billings, MT",MT,30,Montana,84,6,629,1,2017,2,6,1,F
5,5,76000,380,365,0,0,1201,919,790,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,6,673,1,2017,2,6,3,F
5,5,93700,350,280,0,0,250,322,225,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11413,1141304,30285,DRO,"Durango, CO",CO,8,Colorado,82,6,631,1,2017,2,6,1,F
5,5,93700,350,314,0,0,752,615,508,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,6,631,1,2017,2,6,2,F
5,5,76000,380,364,0,0,420,428,316,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,6,673,1,2017,2,6,1,F
5,5,67500,250,228,0,0,533,539,407,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,6,629,1,2017,2,6,2,F
5,5,93700,350,299,0,0,872,723,572,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,6,631,1,2017,2,6,2,F
5,5,93700,350,192,0,0,604,502,403,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13433,1343302,33304,MOT,"Minot, ND",ND,38,North Dakota,66,6,631,1,2017,2,6,2,F
5,4,47000,200,142,0,0,472,339,263,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,6,629,1,2017,2,6,1,F
5,5,67500,250,197,0,0,916,791,662,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6,California,91,6,629,1,2017,2,6,2,F
5,5,93700,350,230,0,0,250,350,235,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,11413,1141304,30285,DRO,"Durango, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,1,F
5,5,93700,350,335,0,0,533,513,404,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,2,F
5,5,76000,380,357,0,0,872,741,638,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,673,1,2017,2,6,2,F
5,4,54000,200,124,0,0,776,534,426,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,14262,1426204,34262,PSP,"Palm Springs, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,629,1,2017,2,6,2,F
5,4,73960,279,201,0,0,391,348,235,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,1,F
5,5,178092,750,738,471,0,649,540,437,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
5,5,219754,895,852,99,0,1337,1037,907,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,3,F
5,5,164357,640,581,62,2205,1491,980,856,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10821,1082104,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,6,698,1,2017,2,6,3,F
5,5,173288,750,461,4,0,692,564,441,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,6,694,1,2017,2,6,2,F
5,5,219154,895,813,24,0,1337,929,816,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,6,634,1,2017,2,6,3,F
5,5,179325,640,500,90,0,1069,786,660,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,6,698,1,2017,2,6,3,F
5,5,494650,1820,1483,31037,37,1605,1012,900,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,6,627,1,2017,2,6,4,F
5,5,179937,640,528,136,0,836,665,587,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,6,698,1,2017,2,6,2,F
5,5,155745,750,632,42,0,964,785,681,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13264,1326403,33264,MFR,"Medford, OR",OR,41,Oregon,92,6,694,1,2017,2,6,2,F
5,5,183219,750,602,8,0,819,626,542,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,6,694,1,2017,2,6,2,F
5,6,214834,900,694,155,0,948,887,758,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,6,694,1,2017,2,6,2,F
5,5,182492,750,592,0,7649,909,721,623,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14893,1489302,33192,SMF,"Sacramento, CA",CA,6,California,91,6,694,1,2017,2,6,2,F
5,5,179711,640,490,128,0,639,552,456,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,6,698,1,2017,2,6,2,F
5,5,199330,830,823,52,0,1703,1298,1117,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11697,1169704,32467,FLL,"Fort Lauderdale, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,4,F
5,5,173090,640,564,33,0,836,611,506,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
5,5,237436,895,697,109,4105,533,497,399,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,2,F
5,5,243490,895,804,0,0,495,502,355,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,634,1,2017,2,6,1,F
5,5,175729,750,656,54,0,819,626,528,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,694,1,2017,2,6,2,F
5,5,208982,830,699,460,0,991,707,618,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
5,5,165519,640,605,50,301,1024,755,634,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,3,F
5,5,170187,640,613,0,0,948,717,621,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14831,1483104,32457,SJC,"San Jose, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
5,5,170921,640,619,27,0,639,551,476,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,698,1,2017,2,6,2,F
5,5,161000,715,619,1612,0,1014,830,736,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,3,F
5,5,173000,715,633,0,0,854,689,598,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12954,1295403,32575,LGB,"Long Beach, CA",CA,6,California,91,6,612,1,2017,2,6,2,F
5,5,161000,715,665,1845,0,680,530,448,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,6,619,1,2017,2,6,2,F
5,5,161000,715,697,1226,0,770,578,498,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,6,619,1,2017,2,6,2,F
5,5,161000,715,686,1674,0,883,700,622,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12191,1219102,31453,HOU,"Houston, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,2,F
5,5,173000,715,673,0,0,854,643,564,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,12954,1295403,32575,LGB,"Long Beach, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,612,1,2017,2,6,2,F
5,5,217000,875,715,139,0,495,422,350,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,1,F
5,5,217000,875,821,0,0,1290,987,899,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,3,F
5,5,161000,715,700,832,0,770,683,592,WN,19393,Southwest Airlines Co.,6725,D,WN,Southwest Airlines Co.,3,3,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,619,1,2017,2,6,2,F
5,5,95460,350,331,0,0,770,655,545,YX,20452,Republic Airlines,6003,D,YX,Republic Airlines,2,2,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,677,1,2017,2,6,2,F
5,5,230000,1150,877,0,0,602,606,442,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,6,699,1,2017,2,6,2,F
5,5,230000,1150,1091,0,0,602,533,396,F9,20436,Frontier Airlines Inc.,6460,D,F9,Frontier Airlines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,699,1,2017,2,6,2,F
5,5,213845,810,653,0,1785,680,581,474,SY,20422,Sun Country Airlines d/b/a MN Airlines,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,614,1,2017,2,6,2,F
5,5,55590,250,209,0,0,692,545,449,AX,20237,Trans States Airlines,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19,Iowa,61,6,675,1,2017,2,6,2,F
5,5,22500,95,14,0,0,90,199,133,ZK,20358,Great Lakes Airlines,6932,D,ZK,Great Lakes Airlines,1,6,11233,1123302,31233,CYS,"Cheyenne, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,4,405,1,2017,2,6,1,F
5,5,22500,95,13,0,0,90,202,135,ZK,20358,Great Lakes Airlines,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11233,1123302,31233,CYS,"Cheyenne, WY",WY,56,Wyoming,88,4,405,1,2017,2,6,1,F
6,6,105660,420,387,0,0,872,807,640,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,6,631,1,2017,2,6,2,F
6,6,105660,420,390,0,0,680,834,598,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,2,F
6,6,105660,420,349,0,0,1081,994,809,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,6,631,1,2017,2,6,3,F
6,6,105660,420,332,0,0,1081,1074,902,G7,20500,GoJet Airlines LLC d/b/a United Express,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,6,631,1,2017,2,6,3,F
6,6,112440,420,382,0,0,1199,1229,1019,OO,20304,SkyWest Airlines Inc.,6700,D,OO,SkyWest Airlines Inc.,3,3,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,6,631,1,2017,2,6,3,F
