"code","long","lat"
"13302",-75.95,43.49
"13303",-75.46,43.36
"13304",-75.15,43.23
"13305",-75.42,43.88
"13308",-75.66,43.24
"13309",-75.34,43.47
"13310",-75.57,42.89
"13312",-75.29,43.68
"13313",-75.25,42.87
"13314",-75.33,42.80
"13315",-75.14,42.74
"13316",-75.75,43.38
"13317",-74.58,42.85
"13318",-75.26,42.92
"13319",-75.26,43.02
"13320",-74.73,42.77
"13321",-75.37,43.09
"13322",-75.20,42.96
"13323",-75.38,43.04
"13324",-74.91,43.45
"13325",-75.55,43.58
"13326",-74.90,42.71
"13327",-75.28,43.95
"13328",-75.42,42.98
"13329",-74.71,43.10
"13331",-74.99,43.75
"13332",-75.58,42.76
"13333",-74.80,42.83
"13334",-75.65,42.83
"13335",-75.25,42.70
"13337",-74.98,42.75
"13338",-75.08,43.49
"13339",-74.67,42.93
"13340",-75.11,43.05
"13341",-75.39,43.03
"13342",-75.18,42.65
"13343",-75.25,43.73
"13345",-75.31,43.68
"13346",-75.54,42.82
"13348",-75.06,42.70
"13350",-74.98,43.06
"13352",-75.12,43.31
"13353",-74.72,43.47
"13354",-75.26,43.25
"13355",-75.41,42.80
"13357",-75.08,42.96
"13360",-74.73,43.72
"13361",-74.86,42.90
"13362",-75.51,42.98
"13363",-75.51,43.32
"13364",-75.25,42.80
"13365",-74.85,43.09
"13367",-75.37,43.86
"13368",-75.33,43.63
"13401",-75.69,43.27
"13402",-75.49,42.89
"13403",-75.27,43.16
"13404",-75.46,43.73
"13406",-74.92,43.13
"13407",-74.94,42.96
"13408",-75.66,42.93
"13409",-75.58,42.97
"13410",-74.61,42.93
"13411",-75.31,42.63
"13413",-75.27,43.05
"13415",-75.21,42.59
"13416",-74.95,43.19
"13417",-75.29,43.10
"13418",-75.37,42.84
"13420",-74.90,43.73
"13421",-75.64,43.06
"13424",-75.36,43.15
"13425",-75.49,42.96
"13426",-75.99,43.57
"13428",-74.53,42.92
"13431",-75.07,43.20
"13433",-75.23,43.60
"13435",-75.15,43.30
"13436",-74.55,43.87
"13437",-75.81,43.59
"13438",-75.17,43.34
"13439",-74.99,42.85
"13440",-75.45,43.21
"13441",-75.45,43.22
"13442",-75.45,43.22
"13450",-74.80,42.70
"13452",-74.61,43.03
"13454",-74.77,43.23
"13455",-75.37,42.91
"13456",-75.25,43.00
"13457",-75.02,42.77
"13459",-74.58,42.77
"13460",-75.45,42.69
"13461",-75.60,43.07
"13464",-75.62,42.68
"13465",-75.51,42.91
"13468",-74.85,42.84
"13469",-75.30,43.22
"13470",-74.63,43.19
"13471",-75.61,43.37
"13472",-75.00,43.70
"13473",-75.42,43.65
"13475",-74.81,42.88
"13476",-75.51,43.08
"13477",-75.51,43.03
"13478",-75.57,43.14
"13479",-75.27,43.05
"13480",-75.36,42.90
"13482",-75.16,42.70
"13483",-75.81,43.40
"13484",-75.65,42.85
"13485",-75.30,42.77
"13486",-75.34,43.35
"13488",-74.74,42.69
"13489",-75.54,43.47
"13490",-75.44,43.10
"13491",-75.17,42.86
"13492",-75.32,43.11
"13493",-75.89,43.42
"13494",-75.15,43.52
"13495",-75.27,43.11
"13501",-75.22,43.08
"13502",-75.16,43.14
"13503",-75.23,43.10
"13504",-75.18,43.09
"13505",-75.26,43.08
"13599",-75.18,43.09
"13601",-75.91,43.97
"13602",-75.62,44.13
"13603",-75.80,44.03
"13605",-76.04,43.80
"13606",-76.00,43.87
"13607",-75.92,44.30
"13608",-75.61,44.24
"13611",-76.13,43.78
"13612",-75.78,43.98
"13613",-74.72,44.85
"13614",-75.68,44.53
"13615",-75.98,44.00
"13616",-75.85,44.02
"13617",-75.15,44.57
"13618",-76.27,44.11
"13619",-75.56,43.97
"13620",-75.45,43.89
"13621",-75.06,44.84
"13622",-76.11,44.09
"13623",-75.75,44.44
"13624",-76.09,44.19
"13625",-74.82,44.31
"13626",-75.71,43.84
"13627",-75.60,43.97
"13628",-75.68,44.03
"13630",-75.30,44.48
"13631",-75.60,43.97
"13632",-76.06,44.13
"13633",-75.47,44.52
"13634",-76.07,44.01
"13635",-75.26,44.29
"13636",-76.12,43.74
"13637",-75.83,44.09
"13638",-75.75,44.02
"13639",-75.16,44.26
"13640",-76.01,44.32
"13641",-76.00,44.27
"13642",-75.47,44.34
"13643",-75.71,44.03
"13645",-75.44,44.30
"13646",-75.66,44.44
"13647",-74.96,44.61
"13648",-75.29,44.14
"13649",-74.72,44.92
"13650",-76.20,43.80
"13651",-76.20,43.86
"13652",-75.20,44.42
"13654",-75.43,44.58
"13655",-74.64,44.97
"13656",-75.94,44.18
"13657",-76.04,44.02
"13658",-75.27,44.73
"13659",-75.85,43.74
"13660",-75.15,44.77
"13661",-76.09,43.71
"13662",-74.86,44.93
"13664",-75.64,44.58
"13665",-75.48,44.09
"13666",-74.97,44.20
"13667",-74.95,44.83
"13668",-74.99,44.74
"13669",-75.48,44.64
"13670",-75.10,44.21
"13671",-75.62,44.28
"13672",-74.77,44.54
"13673",-75.71,44.16
"13674",-76.05,43.73
"13675",-75.84,44.27
"13676",-74.91,44.65
"13677",-75.18,44.51
"13678",-74.97,44.83
"13679",-75.76,44.32
"13680",-75.33,44.58
"13681",-75.42,44.43
"13682",-75.88,43.84
"13683",-74.71,44.97
"13684",-75.04,44.36
"13685",-76.09,43.93
"13687",-74.82,44.48
"13690",-75.03,44.14
"13691",-75.78,44.22
"13692",-76.02,44.28
"13693",-76.29,44.02
"13694",-75.17,44.84
"13695",-75.04,44.10
"13696",-74.91,44.74
"13697",-74.79,44.74
"13699",-74.99,44.66
"13730",-75.53,42.23
"13731",-74.78,42.12
"13732",-76.16,42.04
"13733",-75.49,42.31
"13734",-76.40,42.07
"13736",-76.19,42.31
"13737",-76.02,42.10
"13738",-76.12,42.56
"13739",-74.79,42.36
"13740",-74.74,42.27
"13743",-76.33,42.21
"13744",-75.89,42.26
"13745",-75.87,42.16
"13746",-75.85,42.26
"13747",-74.97,42.49
"13748",-75.81,42.03
"13749",-75.79,42.01
"13750",-74.84,42.47
"13751",-74.87,42.45
"13752",-74.90,42.16
"13753",-74.92,42.30
"13754",-75.44,42.09
"13755",-75.02,42.07
"13756",-75.12,42.01
"13757",-74.90,42.40
"13758",-75.70,42.55
"13760",-76.08,42.13
"13761",-76.02,42.10
"13762",-76.02,42.10
"13763",-76.02,42.10
"13774",-75.15,41.95
"13775",-75.13,42.34
"13776",-75.36,42.46
"13777",-75.97,42.26
"13778",-75.75,42.34
"13780",-75.48,42.42
"13782",-74.98,42.17
"13783",-75.26,41.98
"13784",-76.22,42.42
"13786",-74.70,42.45
"13787",-75.66,42.19
"13788",-74.66,42.34
"13790",-76.00,42.17
"13794",-76.02,42.40
"13795",-75.78,42.06
"13796",-75.14,42.54
"13797",-76.03,42.33
"13801",-75.78,42.49
"13802",-76.05,42.23
"13803",-76.06,42.46
"13804",-75.38,42.21
"13806",-74.97,42.37
"13807",-74.98,42.60
"13808",-75.26,42.52
"13809",-75.39,42.40
"13810",-75.11,42.61
"13811",-76.17,42.23
"13812",-76.35,42.02
"13813",-75.55,42.16
"13814",-75.52,42.61
"13815",-75.54,42.55
"13820",-75.03,42.47
"13825",-75.20,42.44
"13826",-75.63,42.10
"13827",-76.24,42.11
"13830",-75.63,42.44
"13832",-75.67,42.65
"13833",-75.76,42.20
"13834",-74.97,42.49
"13835",-76.16,42.38
"13838",-75.39,42.28
"13839",-75.25,42.23
"13840",-76.40,42.03
"13841",-75.83,42.40
"13842",-74.72,42.38
"13843",-75.37,42.53
"13844",-75.66,42.61
"13845",-76.34,42.05
"13846",-75.05,42.36
"13847",-75.27,42.20
"13848",-75.72,42.21
"13849",-75.31,42.32
"13850",-76.03,42.05
"13851",-76.00,42.09
"13856",-75.17,42.16
"13859",-75.25,42.36
"13860",-74.96,42.44
"13861",-75.12,42.46
"13862",-75.93,42.34
"13863",-75.89,42.44
"13864",-76.39,42.28
"13865",-75.63,42.06
"13901",-75.88,42.18
"13902",-75.90,42.10
"13903",-75.91,42.04
"13904",-75.82,42.12
"13905",-75.94,42.18
"14001",-78.51,43.03
"14004",-78.50,42.89
"14005",-78.25,42.91
"14006",-79.01,42.63
"14008",-78.63,43.31
"14009",-78.39,42.57
"14010",-78.83,42.71
"14011",-78.29,42.82
"14012",-78.53,43.33
"14013",-78.39,43.08
"14020",-78.21,42.99
"14021",-78.18,42.99
"14024",-78.24,42.57
"14025",-78.72,42.62
"14026",-78.68,42.94
"14027",-79.01,42.58
"14028",-78.72,43.31
"14029",-78.24,42.48
"14030",-78.50,42.56
"14031",-78.60,42.98
"14032",-78.63,43.04
"14033",-78.68,42.65
"14034",-78.86,42.49
"14035",-78.85,42.49
"14036",-78.38,42.97
"14037",-78.45,42.80
"14038",-78.48,42.94
"14039",-78.16,42.83
"14040",-78.39,42.88
"14041",-78.97,42.39
"14042",-78.47,42.46
"14043",-78.70,42.90
"14047",-78.99,42.68
"14048",-79.30,42.48
"14051",-78.69,43.04
"14052",-78.57,42.76
"14054",-78.13,42.90
"14055",-78.60,42.55
"14056",-78.30,42.99
"14057",-78.87,42.64
"14058",-78.16,43.10
"14059",-78.63,42.83
"14060",-78.30,42.43
"14061",-79.09,42.59
"14062",-79.14,42.44
"14063",-79.33,42.41
"14065",-78.30,42.48
"14066",-78.18,42.63
"14067",-78.56,43.22
"14068",-78.75,43.02
"14069",-78.63,42.59
"14070",-78.92,42.43
"14072",-78.96,43.01
"14075",-78.83,42.71
"14080",-78.54,42.64
"14081",-79.05,42.55
"14082",-78.38,42.65
"14083",-78.43,42.68
"14085",-78.93,42.71
"14086",-78.62,42.90
"14091",-78.88,42.54
"14092",-78.99,43.16
"14094",-78.69,43.15
"14095",-78.68,43.17
"14098",-78.38,43.33
"14101",-78.53,42.38
"14102",-78.55,42.83
"14103",-78.37,43.21
"14105",-78.48,43.19
"14107",-78.98,43.17
"14108",-78.72,43.25
"14109",-79.03,43.13
"14110",-78.75,42.67
"14111",-78.89,42.58
"14112",-78.94,42.68
"14113",-78.33,42.66
"14120",-78.83,43.07
"14125",-78.27,43.08
"14126",-78.71,43.33
"14127",-78.74,42.75
"14129",-79.00,42.47
"14130",-78.15,42.55
"14131",-78.90,43.23
"14132",-78.87,43.14
"14133",-78.38,42.49
"14134",-78.52,42.53
"14135",-79.23,42.48
"14136",-79.17,42.52
"14138",-79.04,42.36
"14139",-78.53,42.71
"14140",-78.67,42.81
"14141",-78.70,42.52
"14143",-78.08,42.97
"14144",-79.04,43.19
"14145",-78.42,42.73
"14150",-78.87,42.99
"14151",-78.87,43.01
"14166",-79.41,42.44
"14167",-78.32,42.73
"14168",-78.99,42.51
"14169",-78.52,42.76
"14170",-78.67,42.70
"14171",-78.63,42.43
"14172",-78.81,43.28
"14173",-78.47,42.52
"14174",-79.00,43.24
"14201",-78.88,42.89
"14202",-78.88,42.88
"14203",-78.87,42.87
"14204",-78.86,42.88
"14205",-78.87,42.89
"14206",-78.81,42.88
"14207",-78.89,42.94
"14208",-78.85,42.91
"14209",-78.86,42.91
"14210",-78.83,42.86
"14211",-78.82,42.90
"14212",-78.81,42.89
"14213",-78.89,42.91
"14214",-78.83,42.93
"14215",-78.80,42.93
"14216",-78.86,42.94
"14217",-78.87,42.97
"14218",-78.82,42.81
"14219",-78.82,42.78
"14220",-78.83,42.84
"14221",-78.72,42.98
"14222",-78.87,42.91
"14223",-78.84,42.97
"14224",-78.74,42.83
"14225",-78.75,42.92
"14226",-78.79,42.97
"14227",-78.74,42.88
"14228",-78.78,43.04
"14231",-78.74,42.97
"14233",-78.87,42.87
"14240",-78.82,42.88
"14241",-78.74,42.93
"14260",-78.78,43.00
"14261",-78.78,43.00
"14263",-78.86,42.89
"14264",-78.87,42.88
"14265",-78.75,42.97
"14267",-78.87,42.88
"14269",-78.72,42.90
"14270",-78.87,42.87
"14272",-78.72,42.90
"14273",-78.87,42.89
"14276",-78.82,42.88
"14280",-78.87,42.88
"14301",-79.03,43.09
"14302",-79.05,43.09
"14303",-79.03,43.08
"14304",-78.95,43.09
"14305",-79.02,43.12
"14410",-77.85,43.19
"14411",-78.21,43.22
"14413",-76.98,43.21
"14414",-77.73,42.89
"14415",-77.02,42.75
"14416",-77.97,43.08
"14418",-77.22,42.61
"14420",-77.93,43.21
"14422",-78.06,43.07
"14423",-77.82,42.94
"14424",-77.31,42.84
"14425",-77.33,42.98
"14427",-78.04,42.62
"14428",-77.86,43.07
"14429",-78.06,43.19
"14430",-77.92,43.23
"14432",-77.14,42.95
"14433",-76.87,43.08
"14435",-77.65,42.71
"14437",-77.73,42.57
"14441",-76.95,42.68
"14443",-77.43,42.89
"14445",-77.49,43.11
"14449",-77.14,43.23
"14450",-77.41,43.09
"14452",-78.09,43.24
"14453",-77.46,43.00
"14454",-77.77,42.79
"14456",-77.00,42.84
"14461",-77.13,42.79
"14462",-77.74,42.68
"14463",-77.06,42.79
"14464",-77.93,43.32
"14466",-77.58,42.77
"14467",-77.61,43.04
"14468",-77.80,43.29
"14469",-77.46,42.87
"14470",-78.05,43.20
"14471",-77.48,42.74
"14472",-77.58,42.96
"14475",-77.50,42.93
"14476",-78.03,43.32
"14477",-78.13,43.33
"14478",-77.12,42.57
"14479",-78.31,43.24
"14480",-77.70,42.83
"14481",-77.91,42.77
"14482",-77.97,42.98
"14485",-77.59,42.88
"14486",-77.91,42.90
"14487",-77.64,42.81
"14488",-77.64,42.82
"14489",-76.99,43.08
"14502",-77.33,43.09
"14504",-77.23,42.96
"14505",-77.17,43.16
"14506",-77.51,42.99
"14507",-77.27,42.69
"14508",-77.99,43.32
"14510",-77.87,42.68
"14511",-77.86,42.99
"14512",-77.39,42.63
"14513",-77.09,43.07
"14514",-77.80,43.11
"14515",-77.73,43.25
"14516",-76.91,43.19
"14517",-77.88,42.59
"14518",-77.01,42.93
"14519",-77.31,43.23
"14520",-77.30,43.22
"14521",-76.80,42.67
"14522",-77.21,43.06
"14525",-78.01,42.87
"14526",-77.44,43.15
"14527",-77.06,42.66
"14529",-77.62,42.53
"14530",-78.00,42.73
"14532",-77.02,42.96
"14533",-77.88,42.84
"14534",-77.52,43.05
"14536",-78.08,42.54
"14537",-77.22,42.95
"14538",-77.18,43.22
"14539",-77.88,42.83
"14541",-76.84,42.75
"14542",-76.99,43.06
"14543",-77.66,42.99
"14544",-77.24,42.75
"14545",-77.70,42.65
"14546",-77.77,43.03
"14547",-77.09,42.82
"14548",-77.24,42.98
"14549",-78.08,42.65
"14550",-78.10,42.67
"14551",-77.04,43.20
"14555",-76.99,43.25
"14556",-77.82,42.68
"14557",-78.06,43.04
"14558",-77.66,42.82
"14559",-77.82,43.18
"14560",-77.57,42.68
"14561",-77.13,42.82
"14563",-77.37,43.22
"14564",-77.42,42.97
"14568",-77.27,43.14
"14569",-78.16,42.74
"14571",-78.24,43.34
"14572",-77.57,42.56
"14580",-77.44,43.21
"14585",-77.55,42.90
"14586",-77.69,43.03
"14588",-76.87,42.67
"14589",-77.16,43.24
"14590",-76.82,43.23
"14591",-78.09,42.83
"14592",-77.88,42.87
"14602",-77.59,43.08
"14603",-77.60,43.16
"14604",-77.60,43.15
"14605",-77.60,43.16
"14606",-77.69,43.17
"14607",-77.58,43.15
"14608",-77.62,43.15
"14609",-77.55,43.17
"14610",-77.54,43.14
"14611",-77.64,43.14
"14612",-77.67,43.26
"14613",-77.64,43.18
"14614",-77.61,43.15
"14615",-77.65,43.20
"14616",-77.65,43.23
"14617",-77.59,43.22
"14618",-77.55,43.11
"14619",-77.64,43.13
"14620",-77.60,43.12
"14621",-77.60,43.18
"14622",-77.55,43.21
"14623",-77.64,43.08
"14624",-77.73,43.12
"14625",-77.50,43.14
"14626",-77.71,43.21
"14627",-77.62,43.12
"14638",-77.60,43.15
"14639",-77.60,43.15
"14642",-77.62,43.12
"14643",-77.60,43.15
"14644",-77.60,43.15
"14645",-77.60,43.15
"14646",-77.60,43.15
"14647",-77.60,43.15
"14649",-77.60,43.15
"14650",-77.61,43.16
"14651",-77.62,43.16
"14652",-77.62,43.16
"14653",-77.73,43.15
"14664",-77.60,43.15
"14673",-77.61,43.15
"14683",-77.59,43.08
"14692",-77.59,43.08
"14694",-77.59,43.08
"14701",-79.25,42.07
"14702",-79.23,42.09
"14703",-79.23,42.09
"14704",-79.23,42.09
"14706",-78.52,42.10
"14707",-77.94,42.12
"14708",-78.03,42.01
"14709",-77.99,42.34
"14710",-79.41,42.09
"14711",-78.12,42.32
"14712",-79.36,42.17
"14714",-78.23,42.28
"14715",-78.13,42.06
"14716",-79.43,42.37
"14717",-78.20,42.35
"14718",-79.27,42.34
"14719",-78.87,42.34
"14720",-79.23,42.09
"14721",-78.26,42.01
"14722",-79.50,42.25
"14723",-79.14,42.31
"14724",-79.66,42.04
"14726",-79.01,42.25
"14727",-78.28,42.20
"14728",-79.41,42.25
"14729",-78.73,42.39
"14730",-78.97,42.16
"14731",-78.63,42.30
"14732",-79.10,42.21
"14733",-79.17,42.14
"14735",-78.10,42.45
"14736",-79.73,42.11
"14737",-78.42,42.33
"14738",-79.05,42.04
"14739",-78.14,42.18
"14740",-79.17,42.21
"14741",-78.59,42.21
"14742",-79.23,42.09
"14743",-78.41,42.20
"14744",-78.21,42.41
"14745",-78.13,42.47
"14747",-79.09,42.15
"14748",-78.63,42.14
"14750",-79.33,42.08
"14751",-79.01,42.29
"14752",-79.32,42.34
"14753",-78.64,42.06
"14754",-78.18,42.02
"14755",-78.81,42.24
"14756",-79.42,42.19
"14757",-79.50,42.23
"14758",-79.44,42.01
"14760",-78.41,42.07
"14766",-78.86,42.31
"14767",-79.51,42.05
"14769",-79.47,42.37
"14770",-78.29,42.04
"14772",-78.94,42.15
"14774",-78.15,42.08
"14775",-79.69,42.22
"14777",-78.26,42.38
"14778",-78.48,42.08
"14779",-78.79,42.10
"14781",-79.60,42.15
"14782",-79.26,42.25
"14783",-78.97,42.16
"14784",-79.38,42.31
"14785",-79.40,42.15
"14786",-78.28,42.21
"14787",-79.57,42.30
"14788",-78.37,42.06
"14801",-77.28,42.09
"14802",-77.78,42.25
"14803",-77.77,42.24
"14804",-77.84,42.31
"14805",-76.72,42.35
"14806",-77.77,42.15
"14807",-77.71,42.41
"14808",-77.48,42.56
"14809",-77.44,42.42
"14810",-77.34,42.34
"14812",-76.98,42.28
"14813",-77.98,42.24
"14814",-76.95,42.15
"14815",-77.09,42.37
"14816",-76.73,42.19
"14817",-76.34,42.36
"14818",-76.82,42.44
"14819",-77.45,42.21
"14820",-77.37,42.18
"14821",-77.21,42.23
"14822",-77.83,42.43
"14823",-77.56,42.24
"14824",-76.68,42.26
"14825",-76.61,42.05
"14826",-77.49,42.49
"14827",-77.09,42.15
"14830",-77.03,42.12
"14831",-77.05,42.14
"14836",-77.93,42.51
"14837",-77.01,42.49
"14838",-76.66,42.18
"14839",-77.64,42.13
"14840",-77.19,42.44
"14841",-76.84,42.52
"14842",-76.96,42.59
"14843",-77.64,42.32
"14844",-76.81,42.16
"14845",-76.83,42.20
"14846",-77.99,42.53
"14847",-76.73,42.60
"14850",-76.49,42.43
"14851",-76.46,42.49
"14852",-76.48,42.47
"14853",-76.47,42.44
"14854",-76.61,42.50
"14855",-77.51,42.13
"14856",-77.31,42.33
"14857",-76.97,42.52
"14858",-77.13,42.03
"14859",-76.54,42.12
"14860",-76.83,42.58
"14861",-76.68,42.09
"14863",-76.71,42.45
"14864",-76.84,42.28
"14865",-76.83,42.34
"14867",-76.61,42.34
"14869",-76.76,42.37
"14870",-77.13,42.18
"14871",-76.91,42.04
"14872",-76.85,42.22
"14873",-77.29,42.52
"14874",-77.18,42.53
"14876",-76.87,42.37
"14877",-77.68,42.05
"14878",-76.95,42.44
"14879",-77.19,42.31
"14880",-77.98,42.17
"14881",-76.35,42.40
"14882",-76.55,42.58
"14883",-76.48,42.24
"14884",-77.89,42.47
"14885",-77.56,42.04
"14886",-76.68,42.50
"14887",-77.05,42.41
"14889",-76.58,42.22
"14891",-76.94,42.37
"14892",-76.52,42.04
"14893",-77.10,42.47
"14894",-76.76,42.02
"14895",-77.93,42.08
"14897",-77.79,42.03
"14898",-77.43,42.05
"14901",-76.73,42.07
"14902",-76.80,42.11
"14903",-76.87,42.12
"14904",-76.79,42.07
"14905",-76.84,42.08
"14925",-76.80,42.11
"15001",-80.31,40.59
"15003",-80.21,40.60
"15004",-80.39,40.38
"15005",-80.17,40.64
"15006",-79.88,40.63
"15007",-79.93,40.65
"15009",-80.36,40.70
"15010",-80.36,40.76
"15012",-79.81,40.15
"15014",-79.74,40.60
"15015",-80.08,40.63
"15017",-80.12,40.34
"15018",-79.79,40.27
"15019",-80.33,40.41
"15020",-79.95,40.23
"15021",-80.43,40.38
"15022",-79.93,40.13
"15024",-79.85,40.57
"15025",-79.92,40.29
"15026",-80.35,40.51
"15027",-80.23,40.66
"15028",-79.82,40.35
"15030",-79.78,40.58
"15031",-80.16,40.35
"15032",-79.85,40.65
"15033",-79.86,40.18
"15034",-79.89,40.35
"15035",-79.80,40.38
"15036",-80.47,40.35
"15037",-79.85,40.25
"15038",-79.92,40.25
"15042",-80.20,40.68
"15043",-80.48,40.55
"15044",-79.94,40.63
"15045",-79.88,40.32
"15046",-80.22,40.56
"15047",-79.80,40.31
"15049",-79.80,40.55
"15050",-80.45,40.55
"15051",-79.86,40.56
"15052",-80.43,40.67
"15053",-80.36,40.37
"15054",-80.40,40.36
"15055",-80.12,40.30
"15056",-80.21,40.56
"15057",-80.25,40.35
"15059",-80.49,40.68
"15060",-80.29,40.36
"15061",-80.31,40.65
"15062",-79.88,40.15
"15063",-79.92,40.19
"15064",-80.14,40.35
"15065",-79.72,40.64
"15066",-80.24,40.75
"15067",-79.96,40.20
"15068",-79.71,40.56
"15069",-79.64,40.53
"15071",-80.19,40.41
"15072",-79.84,40.13
"15074",-80.22,40.72
"15075",-79.82,40.58
"15076",-79.84,40.62
"15077",-80.41,40.63
"15078",-80.39,40.36
"15081",-80.24,40.57
"15082",-80.21,40.38
"15083",-79.78,40.24
"15084",-79.80,40.62
"15085",-79.72,40.38
"15086",-80.08,40.66
"15087",-79.84,40.18
"15088",-79.90,40.27
"15089",-79.73,40.20
"15090",-80.06,40.62
"15091",-79.96,40.59
"15095",-80.06,40.64
"15096",-80.10,40.67
"15101",-79.95,40.58
"15102",-80.03,40.32
"15104",-79.86,40.40
"15106",-80.11,40.40
"15108",-80.20,40.50
"15110",-79.84,40.37
"15112",-79.83,40.40
"15116",-79.97,40.54
"15120",-79.90,40.39
"15122",-79.90,40.35
"15123",-79.92,40.32
"15126",-80.28,40.46
"15127",-80.08,40.58
"15129",-79.99,40.29
"15130",-79.86,40.35
"15131",-79.80,40.33
"15132",-79.84,40.33
"15133",-79.86,40.32
"15134",-79.86,40.34
"15135",-79.81,40.30
"15136",-80.10,40.46
"15137",-79.80,40.37
"15139",-79.83,40.52
"15140",-79.77,40.40
"15142",-80.11,40.38
"15143",-80.14,40.57
"15144",-79.78,40.54
"15145",-79.82,40.41
"15146",-79.76,40.42
"15147",-79.82,40.49
"15148",-79.79,40.39
"15201",-79.95,40.47
"15202",-80.07,40.50
"15203",-79.97,40.42
"15204",-80.06,40.45
"15205",-80.10,40.43
"15206",-79.91,40.47
"15207",-79.93,40.39
"15208",-79.90,40.45
"15209",-79.97,40.50
"15210",-79.98,40.40
"15211",-80.01,40.43
"15212",-80.02,40.47
"15213",-79.95,40.44
"15214",-80.01,40.48
"15215",-79.91,40.50
"15216",-80.03,40.40
"15217",-79.92,40.43
"15218",-79.89,40.42
"15219",-79.98,40.44
"15220",-80.04,40.41
"15221",-79.86,40.43
"15222",-79.99,40.44
"15223",-79.95,40.50
"15224",-79.94,40.46
"15225",-80.10,40.50
"15226",-80.01,40.39
"15227",-79.97,40.37
"15228",-80.04,40.37
"15229",-80.03,40.51
"15230",-79.99,40.44
"15231",-80.21,40.49
"15232",-79.93,40.45
"15233",-80.02,40.45
"15234",-80.01,40.36
"15235",-79.82,40.45
"15236",-79.97,40.34
"15237",-80.04,40.55
"15238",-79.88,40.53
"15239",-79.73,40.48
"15240",-79.89,40.47
"15241",-80.08,40.33
"15242",-80.06,40.41
"15243",-80.07,40.37
"15244",-80.14,40.44
"15250",-80.02,40.45
"15251",-80.02,40.45
"15252",-79.99,40.43
"15253",-80.02,40.45
"15254",-79.99,40.43
"15255",-80.02,40.45
"15257",-79.99,40.43
"15258",-79.99,40.43
"15259",-79.99,40.43
"15260",-79.94,40.44
"15261",-79.95,40.44
"15262",-79.99,40.44
"15263",-80.02,40.44
"15264",-80.02,40.45
"15265",-80.00,40.44
"15267",-80.03,40.46
"15268",-80.02,40.45
"15270",-80.04,40.38
"15272",-80.00,40.44
"15274",-80.02,40.45
"15275",-80.06,40.41
"15276",-80.12,40.42
"15277",-80.14,40.43
"15278",-80.00,40.43
"15279",-80.03,40.46
"15281",-79.99,40.44
"15282",-79.98,40.43
"15283",-80.04,40.45
"15285",-79.97,40.49
"15286",-80.02,40.45
"15289",-79.94,40.44
"15290",-80.02,40.45
"15295",-80.06,40.49
"15301",-80.25,40.16
"15310",-80.47,39.79
"15311",-80.18,40.04
"15312",-80.43,40.25
"15313",-80.01,40.05
"15314",-80.01,40.14
"15315",-79.98,39.76
"15316",-80.26,39.72
"15317",-80.16,40.27
"15320",-80.00,39.86
"15321",-80.18,40.32
"15322",-80.05,39.98
"15323",-80.40,40.10
"15324",-80.06,40.10
"15325",-79.96,39.94
"15327",-79.97,39.74
"15329",-80.26,40.02
"15330",-80.09,40.18
"15331",-80.02,40.10
"15332",-79.99,40.24
"15333",-80.01,40.03
"15334",-80.02,39.81
"15336",-79.98,40.25
"15337",-80.36,39.94
"15338",-79.96,39.81
"15339",-80.16,40.29
"15340",-80.31,40.28
"15341",-80.35,39.83
"15342",-80.22,40.24
"15344",-80.05,39.91
"15345",-80.10,40.02
"15346",-80.08,39.95
"15347",-80.22,40.21
"15348",-79.99,39.94
"15349",-80.09,39.75
"15350",-80.20,40.29
"15351",-79.92,39.88
"15352",-80.41,39.75
"15353",-80.29,40.00
"15354",-80.31,39.75
"15357",-79.98,39.94
"15358",-79.99,40.05
"15359",-80.28,39.89
"15360",-80.08,40.08
"15361",-80.25,40.32
"15362",-80.25,39.76
"15363",-80.19,40.25
"15364",-80.28,39.94
"15365",-80.37,40.15
"15366",-79.89,40.13
"15367",-80.05,40.26
"15368",-79.99,40.01
"15370",-80.17,39.87
"15376",-80.48,40.10
"15377",-80.44,39.98
"15378",-80.27,40.27
"15379",-80.39,40.24
"15380",-80.47,39.87
"15401",-79.75,39.89
"15410",-79.90,39.92
"15411",-79.35,39.75
"15412",-79.86,40.08
"15413",-79.87,39.98
"15415",-79.82,39.97
"15416",-79.71,39.85
"15417",-79.91,40.01
"15419",-79.89,40.05
"15420",-79.86,39.95
"15421",-79.62,39.84
"15422",-79.81,39.97
"15423",-79.92,40.08
"15424",-79.35,39.82
"15425",-79.56,40.02
"15427",-79.97,40.06
"15428",-79.68,40.08
"15429",-79.93,40.00
"15430",-79.66,40.04
"15431",-79.59,39.94
"15432",-79.85,40.11
"15433",-79.95,39.97
"15434",-79.88,40.08
"15435",-79.85,39.94
"15436",-79.72,39.81
"15437",-79.60,39.79
"15438",-79.84,40.07
"15439",-79.82,39.74
"15440",-79.60,39.73
"15442",-79.83,40.01
"15443",-79.88,39.92
"15444",-79.90,40.00
"15445",-79.66,39.87
"15446",-79.40,40.05
"15447",-79.93,39.94
"15448",-79.74,40.13
"15449",-79.78,39.96
"15450",-79.98,39.99
