UNIQUE_CARRIER,Unique_Carrier_Name,Unique_Carrier_Entity________,Carrier_Name,Carrier_Group,Carrier_Group_New,Airline_ID,Region,Carrier,DEST_AIRPORT_ID,ORIGIN_AIRPORT_ID,LineNUM
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10800,1083
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11193,1084
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10140,11292,1085
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11298,11292,1086
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11638,11292,1087
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14107,11292,1088
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11775,1089
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13198,1090
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13264,1091
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14698,1092
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,14771,1093
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10713,1094
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10713,11292,1095
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12441,11292,1096
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13851,1097
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13851,1098
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14100,1099
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14107,1100
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14771,1101
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10994,1102
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10713,11292,1103
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10994,11292,1104
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11433,1105
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14730,1106
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15376,1107
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,11066,1108
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,13158,1109
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,15412,11292,1110
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,15412,1111
EV,ExpressJet Airlines Inc.,6085,ExpressJet Airlines Inc.,3,3,20366,D,EV,13502,12266,1112
EV,ExpressJet Airlines Inc.,6085,ExpressJet Airlines Inc.,3,3,20366,D,EV,12266,13502,1113
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,11193,1114
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11193,11292,1115
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,14783,11292,1116
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,12278,1117
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10800,1118
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14698,11292,1119
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,12266,1120
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,15370,1121
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10713,1122
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10423,11292,1123
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10423,11292,1124
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11298,11292,1125
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11697,11292,1126
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12278,11292,1127
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12758,11292,1128
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,13830,11292,1129
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,15304,11292,1130
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11697,1131
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12278,1132
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12441,1133
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12758,1134
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13830,1135
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,15370,1136
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10713,1137
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12451,11292,1138
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,12451,1139
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,13891,1140
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14831,1141
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,10423,1142
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,13158,11292,1143
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,14730,1144
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,15370,1145
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11775,11292,1146
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11775,1147
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,12094,11122,1148
EV,ExpressJet Airlines Inc.,6085,ExpressJet Airlines Inc.,3,3,20366,D,EV,12266,11109,1149
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10950,11292,1150
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,11193,1151
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13264,11292,1152
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14262,1153
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10721,1154
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11057,1155
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10397,11292,1156
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10713,11292,1157
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11057,11292,1158
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,1159
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11298,1160
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,13487,1161
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14893,1162
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11259,1163
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14893,1164
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,13851,11292,1165
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14869,11292,1166
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,15016,11292,1167
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11109,12889,1168
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14869,1169
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,15016,1170
EM,Empire Airlines Inc.,6299,Empire Airlines Inc.,1,5,20263,D,EM,10140,11413,1171
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,13244,1172
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,13851,1173
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12266,10372,1174
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10693,1175
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10599,11292,1176
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11775,11292,1177
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14262,11292,1178
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,14814,11292,1179
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,11423,1180
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12389,1181
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13871,1182
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,14814,1183
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,15370,11292,1184
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14107,1185
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14831,1186
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10423,1187
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14100,11292,1188
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14122,11292,1189
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11697,1190
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11884,1191
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12889,11109,1192
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12339,11292,1193
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12889,11292,1194
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12339,1195
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12889,1196
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,10140,11413,1197
SY,Sun Country Airlines d/b/a MN Airlines,6795,Sun Country Airlines d/b/a MN Airlines,2,2,20422,D,SY,13487,11292,1198
SY,Sun Country Airlines d/b/a MN Airlines,6795,Sun Country Airlines d/b/a MN Airlines,2,2,20422,D,SY,11292,13487,1199
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,13198,11292,1200
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,13502,11292,1201
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,13502,1202
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10272,10140,1203
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,10140,10272,1204
4B,Boutique Air,1177,Boutique Air,1,6,21599,D,4B,11292,10950,1205
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13198,11292,1206
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13486,11292,1207
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,13871,1208
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10693,1209
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10693,11292,1210
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12389,11292,1211
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13029,11292,1212
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13871,11292,1213
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,12892,1214
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10821,11292,1215
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14107,11292,1216
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14683,11292,1217
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14893,11292,1218
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14107,1219
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14683,1220
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10257,1221
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10529,1222
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,10721,1223
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11433,11292,1224
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14570,1225
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,11109,1226
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,10423,11292,1227
FX,Federal Express Corporation,6200,Federal Express Corporation,3,3,20107,D,FX,13244,11292,1228
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,14100,11292,1229
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,14107,11292,1230
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11298,11503,1231
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,12892,1232
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,13303,1233
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,14107,1234
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11433,11292,1235
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,13851,11292,1236
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,13486,1237
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10599,1238
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13930,11109,1239
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,13029,11292,1240
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,13029,1241
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,10423,1242
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11278,1243
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11278,11292,1244
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14122,11292,1245
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14492,11292,1246
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14683,11292,1247
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14057,1248
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14492,1249
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14683,1250
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11433,11292,1251
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11697,11292,1252
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,11697,1253
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,12266,1254
YV,Mesa Airlines Inc.,6689,Mesa Airlines Inc.,2,2,20378,D,YV,11298,13502,1255
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11637,11292,1256
EV,ExpressJet Airlines Inc.,6085,ExpressJet Airlines Inc.,3,3,20366,D,EV,13930,11109,1257
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,12892,11292,1258
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,13303,11292,1259
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11503,11298,1260
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11298,10372,1261
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12278,11292,1262
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10372,11298,1263
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,10397,11292,1264
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11884,11292,1265
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12892,11292,1266
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14107,11292,1267
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,14771,11292,1268
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12892,1269
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11986,11292,1270
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,12339,11292,1271
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11618,1272
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,11986,1273
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,11292,10599,1274
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10397,1275
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11066,11292,1276
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14057,11292,1277
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14679,11292,1278
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,12264,1279
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,14679,1280
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,12266,11292,1281
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,12892,11292,1282
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,14679,11292,1283
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,11298,1284
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,11433,1285
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,12892,1286
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,13487,1287
NK,Spirit Air Lines,6830,Spirit Air Lines,3,3,20416,D,NK,11292,14679,1288
YV,Mesa Airlines Inc.,6689,Mesa Airlines Inc.,2,2,20378,D,YV,13502,11298,1289
YV,Mesa Airlines Inc.,6689,Mesa Airlines Inc.,2,2,20378,D,YV,14107,13502,1290
YV,Mesa Airlines Inc.,6689,Mesa Airlines Inc.,2,2,20378,D,YV,13502,14107,1291
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,14747,11292,1292
AS,Alaska Airlines Inc.,6031,Alaska Airlines Inc.,3,3,19930,D,AS,11292,14747,1293
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11292,11097,1294
AX,Trans States Airlines,6904,Trans States Airlines,1,5,20237,D,AX,11097,11292,1295
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,14107,11292,1296
AA,American Airlines Inc.,0A050,American Airlines Inc.,3,3,19805,D,AA,11292,14107,1297
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11109,10397,1298
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,10397,11109,1299
DL,Delta Air Lines Inc.,1260,Delta Air Lines Inc.,3,3,19790,D,DL,11292,11433,1300
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11503,11292,1301
G7,GoJet Airlines LLC d/b/a United Express,7041,GoJet Airlines LLC d/b/a United Express,2,2,20500,D,G7,11292,11503,1302
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,10849,1303
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12266,11109,1304
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10713,11292,1305
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,10713,11292,1306
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11638,11292,1307
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,12156,11292,1308
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12156,1309
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11109,12266,1310
OO,SkyWest Airlines Inc.,6700,SkyWest Airlines Inc.,3,3,20304,D,OO,11292,12519,1311
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,12173,11292,1312
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,11884,1313
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12173,1314
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12266,1315
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12278,1316
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,12339,1317
UA,United Air Lines Inc.,0A875,United Air Lines Inc.,3,3,19977,D,UA,11292,14747,1318
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,10257,11292,1319
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,14893,11292,1320
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,14100,1321
WN,Southwest Airlines Co.,6725,Southwest Airlines Co.,3,3,19393,D,WN,11292,15304,1322
YX,Republic Airlines,6003,Republic Airlines,2,2,20452,D,YX,10693,11292,1323
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,10423,1324
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11042,1325
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11057,1326
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11292,11066,1327
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13204,11109,1328
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14107,11109,1329
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10397,11292,1330
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10397,11292,1331
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,10423,11292,1332
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11042,11292,1333
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11057,11292,1334
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,11298,11292,1335
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12264,11292,1336
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12889,11292,1337
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,12953,11292,1338
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13244,11292,1339
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13303,11292,1340
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13495,11292,1341
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,13871,11292,1342
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14057,11292,1343
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14100,11292,1344
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14100,11292,1345
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14122,11292,1346
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14679,11292,1347
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14747,11292,1348
F9,Frontier Airlines Inc.,6460,Frontier Airlines Inc.,3,3,20436,D,F9,14869,11292,1349
